category_1,category_2,category_3,title,product_rating,selling_price(KSH.),mrp(KSH.),seller_name,seller_rating,price_ratio,price_difference,ID
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"NIRLON Fry Pan 24 cm diameter with Lid 2 L capacity  (Aluminium, Non-stick, Induction Bottom)",3.8,379.24,835.24,NIRLON - MUMBAI,3.8,0.454049135577798,-456.0,9945
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"Navghar heavy quality aluminium tea Pan/Induction Sauce pan/Tea pan/milk pan / multy purpose pan etc. Sauce Pan 15 cm diameter 1.5 L capacity  (Aluminium, Induction Bottom)",4.4,301.72,1063.24,NavGhar,4.2,0.2837741243745533,-761.52,9946
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"UK ZONE 12 Cavities Non Stick Appam Patra with Lid and Side Handle/ kulipaniyaram pan nonstick/ appe/ aapee ka sacha/ panniyaram kadai/ Paniyarrakal/Paniyaram/Appam Pan/Appam Maker/Pan Cake/guntapongadalu pan/appam kadai/Ponganal Maker/idali Maker/idali Pan kadai/litti maker/unniyappam chatti non stick/ unniyappam chatti Paniarakkal with Lid with Lid 0.5 L capacity 24 cm diameter (Aluminium, Non-stick) Paniarakkal with Lid 0.5 L capacity 24 cm diameter  (Aluminium, Non-stick, Induction Bottom)",3.9,265.24,759.24,VenkatshwaraEnterprise,4.1,0.34934934934934936,-494.0,9947
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"AE Maharani Sauce Pan 17 cm diameter 1.5 L capacity  (Iron, Induction Bottom)",4.1,174.04,531.24,aeMaharani,4.0,0.32761087267525035,-357.20000000000005,9948
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"NIRLON Induction Base Non Stick COOKWARE Fry PAN with Glass LID-24 CMS Fry Pan 24 cm diameter with Lid 2 L capacity  (Aluminium, Non-stick, Induction Bottom)",3.8,341.24,873.24,NIRLON - MUMBAI,3.8,0.3907745865970409,-532.0,9949
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"Swarambh Non-Stick 12 Cavity Aluminium Appam Patra Ponganal Maker Paniarakkal Litti Maker Appe Pan with Lid Appam Patra Non Stick with Lid Paniarakkal with Lid 0.5 L capacity 22.9 cm diameter  (Aluminium, Non-stick)",4.0,199.88,478.04,SMARTKICHEN,4.2,0.41812400635930047,-278.16,9950
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"Kreme Tadka Pan 11 cm diameter 0.1 L capacity  (Aluminium, Non-stick)",4.2,166.44,615.6,KremeOnline,4.5,0.27037037037037037,-449.16,9951
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"iVBOX ® Breakfast-Combo Appam Maker Pan and Dosa Tawa 25cm (No Induction Bottom) Paniarakkal Set with Lid 2 L capacity 24 cm diameter  (Aluminium, Non-stick)",4.0,379.24,1139.24,SVCRetail,3.9,0.33288859239492996,-760.0,9952
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"iVBOX 25cm Non-Stick Hammer-Tone Coating Grill Pan 25 cm diameter 2 L capacity  (Aluminium, Non-stick)",4.1,360.24,1026.0,SVCRetail,3.9,0.3511111111111111,-665.76,9953
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"RAHI ENTERPRISE Stainless Steel Copper bottom Sauce Pan / MILK PAN / TEA pan / cofee pan 3 pcs COMBO SET CAPACITY:- 1, 1.5, 2 Liter Milk Pan 15.5 cm, 17 cm, 18.5 cm diameter 1 L, 1.5 L, 2 L capacity  (Steel, Non-stick)",4.1,432.44,759.24,UDGHATANENTERPRISE,4.3,0.5695695695695696,-326.8,9954
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"NIRLON Classic Range Non Stick Medium Sauce Pan , 175mm , Red/Black Sauce Pan 18 cm diameter 1.5 L capacity  (Aluminium, Non-stick)",3.7,189.24,911.24,NIRLON - MUMBAI,3.8,0.20767306088407006,-722.0,9955
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"iVBOX 1.4kg Heavy-Weight Non-Stick 12 Cavity Appam Pan Paddu Paniyarakkal Maker Paniyaram Patra Ponganal Baati Baking Pot with Glass Lid with Lid 1 L capacity 25 cm diameter  (Aluminium, Non-stick)",4.2,424.84000000000003,1102.0,PrimeEcom2021,4.6,0.38551724137931037,-677.16,9956
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"NIRLON Non-Stick Aluminium BPA Free Grill Pan 24.5cm Grill Pan 24.5 cm diameter 0 L capacity  (Aluminium, Non-stick)",4.0,341.24,1098.2,NIRLON - MUMBAI,3.8,0.3107266435986159,-756.96,9957
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"Prestige Hard Anodised Plus Tadka Pan 10 cm diameter 1 L capacity  (Hard Anodised, Non-stick, Induction Bottom)",4.4,288.8,334.4,MYTHANGLORYRetail,4.9,0.8636363636363638,-45.599999999999966,9958
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"SeaRegal Non-Stick 12 Cavity Appam Pan, Paddu Patra Paniyarakkal Maker Paniarakkal with Lid APPAM PATRA Paddu Maker Ponganalu Maker kuzhi paniyaram Maker pan Paniyarakkal with Lid (Aluminium, Non-stick) Paniarakkal 12 Cavities Non Stick Appam Patra with Lid and Side Handle/ kulipaniyaram pan nonstick/ appe/ aapee ka sacha/ panniyaram kadai/ Paniyarrakal/Paniyaram/Appam Pan/Appam Maker/Pan Cake/guntapongadalu pan/appam kadai/Ponganal Maker/idali Maker/idali Pan kadai/litti maker/unniyappam chatti non stick/ unniyappam chatti Paniarakkal with Lid $ APM_ 11 Cookware Set (Stainless Steel, 1 - Piece) Paniarakkal with Lid 0.5 L capacity 24 cm diameter  (Aluminium, Non-stick, Induction Bottom)",3.9,265.24,607.24,VenkatshwaraEnterprise,4.1,0.43679599499374216,-342.0,9959
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"IMPEX Appachatty Pan 20 cm diameter 0.5 L capacity  (Aluminium, Non-stick)",4.1,357.2,680.2,KeComs ,4.5,0.5251396648044693,-323.00000000000006,9960
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,"NAGINA COOKWARE HARD ANODISED FRY PAN Fry Pan 23 cm diameter 1.8 L capacity  (Hard Anodised, Non-stick, Induction Bottom)",3.9,759.24,1899.24,ENGLISHSPIRE,3.9,0.3997599039615846,-1140.0,9961
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Master Perfect Healthy Large Tawa 31 cm diameter  (Aluminium, Non-stick)",4.1,357.2,478.8,TMS India,4.7,0.7460317460317459,-121.60000000000002,9962
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"NIRLON NIRLON Mandala Cookware Aluminium Non Stick Flat Tawa, 26cm, Multicolour Tawa 26 cm diameter  (Cast Iron, Non-stick)",3.8,341.24,1250.2,NIRLON - MUMBAI,3.8,0.2729483282674772,-908.96,9963
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Master Perfect Healthy Induction Base Tawa 26 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.1,227.24,455.24,TMS India,4.7,0.4991652754590985,-228.0,9964
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Kreme Nonstick Granite Flat Dosa Tawa 28 cm diameter  (Aluminium, Non-stick)",4.1,189.24,904.4,KremeOnline,4.5,0.2092436974789916,-715.16,9965
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Master Perfect Healthy Induction Base Tawa 26 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.1,227.24,433.2,TMS India,4.7,0.524561403508772,-205.95999999999998,9966
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Master Perfect Healthy Non-Induction Tawa 28 cm diameter  (Aluminium, Non-stick)",4.1,227.24,456.0,TMS India,4.7,0.49833333333333335,-228.76,9967
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"NIRLON Casting Coated Nonstick Aluminium Uttapam Tawa 19 cm diameter  (Aluminium, Non-stick)",5.0,0.0,0.0,Null,0,0.0,0.0,9968
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"NIRLON IND_Range_FT26 Tawa 26 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.0,189.24,607.24,NIRLON - MUMBAI,3.8,0.311639549436796,-418.0,9969
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"NIRLON 26mm_FT10 Tawa 24 cm diameter  (Aluminium, Non-stick)",3.8,151.24,520.6,NIRLON - MUMBAI,3.8,0.2905109489051095,-369.36,9970
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Master Perfect Healthy Non- Induction Tawa 28 cm diameter  (Aluminium, Non-stick)",4.1,227.24,456.0,TMS India,4.7,0.49833333333333335,-228.76,9971
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Butterfly Rapid induction Base Omni Tawa Tawa 28 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.1,440.04,911.24,MYTHANGLORYRetail,4.9,0.4829024186822352,-471.2,9972
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"NIRLON Honeycomb Non Stick Cookware Kitchen Accessories Aluminium Flat Tawa 26cm Tawa 26 cm diameter  (Aluminium, Non-stick)",4.1,341.24,607.24,NIRLON - MUMBAI,3.8,0.5619524405506884,-266.0,9973
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Master Perfect Healthy Non- Induction Tawa 26 cm diameter  (Aluminium, Non-stick)",4.1,227.24,433.2,TMS India,4.7,0.524561403508772,-205.95999999999998,9974
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"iVBOX ® Eco Series Non Stick Dosa Tawa (NO-Induction Base) Tawa 25.5 cm diameter  (Aluminium, Non-stick)",4.1,166.44,798.0,SVCRetail,3.9,0.20857142857142857,-631.56,9975
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Master Perfect Healthy Non- Induction Tawa 28 cm diameter  (Aluminium, Non-stick)",4.1,227.24,456.0,TMS India,4.7,0.49833333333333335,-228.76,9976
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"NIRLON Non Stick Flat Tawa 26 cm Induction Base Tawa 26 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.0,189.24,664.24,NIRLON - MUMBAI,3.8,0.28489702517162474,-475.0,9977
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Flipkart SmartBuy Tawa 27 cm diameter  (Aluminium, Non-stick)",4.0,333.64,554.8,MYTHANGLORYRetail,4.9,0.6013698630136987,-221.15999999999997,9978
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Sumeet 4mm Nonstick No. 13 SARAL Dosa Tawa 30.5 cm diameter  (Aluminium, Non-stick)",4.2,455.24,1094.4,Sumeetcookware,4.4,0.4159722222222222,-639.1600000000001,9979
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Master Perfect Healthy Induction Base Tawa 26 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.1,227.24,455.24,TMS India,4.7,0.4991652754590985,-228.0,9980
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"NIRLON Non-Stick Aluminium Induction Friendly Tawa Tawa 28 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.0,341.24,1132.4,NIRLON - MUMBAI,3.8,0.3013422818791946,-791.1600000000001,9981
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"iVBOX ® Lalji-Marble 33cm SARAL 4mm Thickness Heavy Dosa Pathri Tawa 33 cm diameter  (Aluminium, Non-stick)",4.2,462.84000000000003,1519.24,PrimeEcom2021,4.6,0.3046523261630816,-1056.4,9982
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Flipkart SmartBuy Induction Bottom Tawa 26 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.1,318.44,1139.24,MYTHANGLORYRetail,4.9,0.27951967978652437,-820.8,9983
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"iVBOX Magic-28cm induction 3mm Thick Non Stick Tawa For Dosa and Roti Tawa 28 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.1,379.24,1026.0,MiLink,4.7,0.36962962962962964,-646.76,9984
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"NIRLON Majesty Non stick Cookware Kitchen Accessories Aluminium Flat Tawa 26cm Tawa 26 cm diameter  (Aluminium, Non-stick)",3.2,341.24,607.24,NIRLON - MUMBAI,3.8,0.5619524405506884,-266.0,9985
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Master Perfect Healthy Non- Induction Tawa 26 cm diameter  (Aluminium, Non-stick)",4.1,227.24,433.2,TMS India,4.7,0.524561403508772,-205.95999999999998,9986
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Benon Induction Base Dosa Tawa 26 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.8,219.64000000000001,722.0,BenonStore,4.7,0.3042105263157895,-502.36,9987
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"iVBOX Magic-Big 310mm induction Non Stick Tawa For Dosa and Roti, 3mm Thick Tawa 31 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.1,379.24,1101.24,MiLink,4.7,0.3443754313319531,-722.0,9988
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"NIRLON Induction Bottom Non-Stick Flat Tawa Tawa 26 cm diameter  (Aluminium, Non-stick, Induction Bottom)",3.8,189.24,771.4,NIRLON - MUMBAI,3.8,0.245320197044335,-582.16,9989
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Rock Tawa Dosa Tawa 12 Inch Pre-Seasoned Cast Iron Skillet Tawa 30.5 cm diameter  (Cast Iron, Induction Bottom)",4.2,607.24,1558.0,Rock Tawa,4.2,0.3897560975609756,-950.76,9990
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Jayam IRON FLAT DOSA / CHAPATI TAWA / DOSA KALLU 1KG WITH DOSA TURNER Tawa 26 cm diameter  (Iron, Non-stick)",3.7,375.44,684.0,RKR ENTERPRISES,4.3,0.5488888888888889,-308.56,9991
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Butterfly Rapid Omni Tawa 250 MM Induction Base Tawa 25 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.1,326.04,759.24,MYTHANGLORYRetail,4.9,0.42942942942942947,-433.2,9992
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"NIRLON BT-FT-IND-FT-26-3MM Tawa 26 cm diameter  (Aluminium, Non-stick, Induction Bottom)",3.9,189.24,714.4,NIRLON - MUMBAI,3.8,0.2648936170212766,-525.16,9993
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Kreme Flat Dosa (Non Induction) Tawa 25 cm diameter  (Aluminium, Non-stick)",4.0,227.24,646.0,KremeOnline,4.5,0.351764705882353,-418.76,9994
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"iVBOX Max-Pro 275mm Induction Non Stick Tawa With Outer Hammer-Stone Coating Tawa 27.5 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.1,318.44,721.24,MiLink,4.7,0.44151738672286617,-402.8,9995
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Master Perfect Healthy Non- Induction Tawa 26 cm diameter  (Aluminium, Non-stick)",4.1,227.24,433.2,TMS India,4.7,0.524561403508772,-205.95999999999998,9996
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"NIRLON Aluminium Non Stick Dishwasher Safe Non Induction Flat Tawa Tawa 27 cm diameter  (Aluminium, Non-stick)",3.7,341.24,987.24,NIRLON - MUMBAI,3.8,0.34565050038491146,-646.0,9997
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Prestige Prestige Omni Dosa Tawa 280mm Tawa 28 cm diameter  (Glass, Stoneware, Non-stick, Induction Bottom)",4.3,911.24,1003.2,CapitalSales,4.4,0.9083333333333333,-91.96000000000004,9998
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Youth Style Tawa For Roti ,Chapati, Tawa 24 cm diameter  (Iron)",4.0,217.36,759.24,The Youth Style,4.1,0.2862862862862863,-541.88,9999
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"Hawkins Futura 30 cm Dosa Tava Tawa 30 cm diameter  (Hard Anodised, Non-stick)",4.5,1143.8,1273.0,SANDM,4.4,0.8985074626865671,-129.20000000000005,10000
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,"NIRLON Tawa 26 cm diameter  (Aluminium, Non-stick, Induction Bottom)",4.0,189.24,703.0,NIRLON - MUMBAI,3.8,0.2691891891891892,-513.76,10001
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,NIRLON Induction Base Hard Anodised Inner Lid Aluminium Pressure Cooker 2 L Induction Bottom Pressure Cooker  (Hard Anodized),4.3,759.24,2248.84,NIRLON - MUMBAI,3.8,0.33761405880364986,-1489.6000000000001,10002
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,NIRLON 5 L Induction Bottom Pressure Cooker  (Aluminium),4.3,607.24,2963.2400000000002,NIRLON - MUMBAI,3.8,0.2049243395742498,-2356.0,10003
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"Greenchef Coral Combo 5 L, 3 L, 2 L Pressure Cooker  (Aluminium)",4.0,1139.24,2355.2400000000002,MYTHANGLORYRetail,4.9,0.48370442078089704,-1216.0000000000002,10004
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"Pigeon Special Combi Pack 2 L, 3 L, 5 L Induction Bottom Pressure Cooker & Pressure Pan  (Stainless Steel)",4.2,1975.24,3796.2,MYTHANGLORYRetail,4.9,0.5203203203203204,-1820.9599999999998,10005
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"Pigeon Special Combo Pack 2 L, 3 L, 5 L Pressure Cooker  (Aluminium)",4.1,1291.24,1820.2,MYTHANGLORYRetail,4.9,0.7093945720250522,-528.96,10006
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Limera Orchid 3 L Induction Bottom Pressure Cooker  (Aluminium),4.0,417.24,1132.4,LimeraKitchen,3.9,0.36845637583892615,-715.1600000000001,10007
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Pigeon Special Plus Inner Lid 3 L Induction Bottom Pressure Cooker  (Hard Anodized),4.3,873.24,1668.2,MYTHANGLORYRetail,4.9,0.5234624145785877,-794.96,10008
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,NIRLON NIRLON Induction and Gas Compatible Inner Lid Aluminium Pressure Cooker 2 LTR 2 L Induction Bottom Pressure Cooker  (Hard Anodized),3.8,645.24,2248.84,NIRLON - MUMBAI,3.8,0.2869212571814802,-1603.6000000000001,10009
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"Pigeon Special Combi 2 L, 3 L, 5 L Induction Bottom Pressure Cooker  (Hard Anodized)",4.1,1823.24,3796.2,MYTHANGLORYRetail,4.9,0.4802802802802803,-1972.9599999999998,10010
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Pigeon special 3 L Pressure Cooker  (Aluminium),4.1,528.2,908.2,MYTHANGLORYRetail,4.9,0.5815899581589958,-380.0,10011
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Pigeon Special 3 L Induction Bottom Pressure Cooker  (Aluminium),4.1,566.2,984.2,MYTHANGLORYRetail,4.9,0.5752895752895754,-418.0,10012
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Limera Orchid Plus 3 L Induction Bottom Pressure Cooker  (Aluminium),4.0,417.24,1170.4,LimeraKitchen,3.9,0.3564935064935065,-753.1600000000001,10013
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"Pigeon by Stovekraft Limited Induction Bottom Hard Anodised Pressure Cooker Outer Lid 1.5 L, 2.5 L, 4.5 L Induction Bottom Pressure Cooker  (Hard Anodized)",4.0,1595.24,4176.2,MYTHANGLORYRetail,4.9,0.38198362147406734,-2580.96,10014
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Pigeon Special 3 L Pressure Cooker  (Aluminium),4.0,554.04,908.2,MYTHANGLORYRetail,4.9,0.610041841004184,-354.1600000000001,10015
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Pigeon Special 5 L Pressure Cooker  (Aluminium),4.0,759.24,1174.2,MYTHANGLORYRetail,4.9,0.6466019417475728,-414.96000000000004,10016
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"Master Superb Family Pack 5 L, 3 L, 2 L Induction Bottom Pressure Cooker & Pressure Pan  (Stainless Steel)",4.2,2127.2400000000002,4255.24,TMS India,4.7,0.4999106983389892,-2127.9999999999995,10017
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"Butterfly Friendly 2 L, 3 L, 5 L Induction Bottom Pressure Cooker  (Aluminium)",4.1,1595.24,2469.2400000000002,MYTHANGLORYRetail,4.9,0.6460449369036626,-874.0000000000002,10018
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Hawkins Contura 5 L Pressure Cooker  (Aluminium),4.4,1469.84,1558.0,MYTHANGLORYRetail,4.9,0.9434146341463414,-88.16000000000008,10019
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Hawkins Contura Black 3.5 L Pressure Cooker  (Hard Anodized),4.4,1524.56,1843.0,MYTHANGLORYRetail,4.9,0.8272164948453608,-318.44000000000005,10020
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Limera Orchid 5 L Induction Bottom Pressure Cooker  (Aluminium),4.0,569.24,1436.4,LimeraKitchen,3.9,0.39629629629629626,-867.1600000000001,10021
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"Master Classic Family Super Saver 3 L, 2 L Pressure Cooker  (Aluminium)",4.0,569.24,1215.24,TMS India,4.7,0.46841776110068795,-646.0,10022
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Greenchef Coral Non IB 3 L Pressure Cooker  (Aluminium),4.0,440.04,683.24,MYTHANGLORYRetail,4.9,0.6440489432703004,-243.2,10023
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Hawkins Classic 3.0 LITRE TALL PRESSURE COOKER 3 L Pressure Cooker  (Aluminium),4.4,996.36,1197.0,MYTHANGLORYRetail,4.9,0.8323809523809524,-200.64,10024
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"NIRLON SUPREME Aluminium 2 Lt Cooker with Induction Base, Silver, Outer Deep Lid 2 L Induction Bottom Pressure Cooker  (Aluminium)",4.3,531.24,1412.84,NIRLON - MUMBAI,3.8,0.3760086067778376,-881.5999999999999,10025
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"Prestige Popular Plus 2 L, 3 L, 5 L Induction Bottom Pressure Cooker  (Aluminium)",4.1,1975.24,3351.6,MYTHANGLORYRetail,4.9,0.589342403628118,-1376.36,10026
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Hawkins Contura Black 3 L Pressure Cooker  (Hard Anodized),4.4,1453.1200000000001,1691.0,MYTHANGLORYRetail,4.9,0.8593258426966293,-237.87999999999988,10027
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Hawkins Contura 3 L Pressure Cooker  (Aluminium),4.4,1140.0,1273.0,MYTHANGLORYRetail,4.9,0.8955223880597015,-133.0,10028
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"NIRLON NIRLON Classic Induction Friendly Stainless Steel Pressure Cooker, 3 Liters 3 L Induction Bottom Pressure Cooker  (Stainless Steel)",4.3,759.24,2314.2,NIRLON - MUMBAI,3.8,0.32807881773399017,-1554.9599999999998,10029
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Pigeon All In One Super Cooker 5 L Induction Bottom Pressure Cooker  (Aluminium),4.2,1516.2,2656.2,MYTHANGLORYRetail,4.9,0.5708154506437769,-1139.9999999999998,10030
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"Pigeon Special Combi 2 L, 3 L, 5 L Induction Bottom Pressure Cooker  (Hard Anodized)",4.0,1975.24,3796.2,MYTHANGLORYRetail,4.9,0.5203203203203204,-1820.9599999999998,10031
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"Prestige Svachh Nakshatra 2 L, 3 L, 5 L Pressure Cooker  (Aluminium)",4.0,1937.24,3496.0,MYTHANGLORYRetail,4.9,0.5541304347826087,-1558.76,10032
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Limera 3 L Pressure Cooker  (Aluminium),4.0,417.24,1063.24,LimeraKitchen,3.9,0.3924231593995711,-646.0,10033
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,"Pigeon Special Combi Pack 2 L, 3 L, 5 L Pressure Cooker  (Aluminium)",4.0,1405.24,2002.6000000000001,MYTHANGLORYRetail,4.9,0.701707779886148,-597.3600000000001,10034
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Hawkins Miss Mary 3 L Pressure Cooker  (Aluminium),4.3,854.24,950.0,MYTHANGLORYRetail,4.9,0.8992,-95.75999999999999,10035
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Pigeon Deluxe 12 L Pressure Cooker  (Aluminium),4.2,1519.24,1740.4,GRSANDecom,3.9,0.8729257641921397,-221.16000000000008,10036
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,NIRLON Handi 5 L Pressure Cooker with Induction Base Black inner Deep Lid 5 L Induction Bottom Pressure Cooker  (Hard Anodized),3.9,835.24,2762.6,NIRLON - MUMBAI,3.8,0.30233837689133425,-1927.36,10037
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Pigeon Special Plus Inner Lid 3 L Induction Bottom Pressure Cooker  (Aluminium),4.2,744.04,984.2,MYTHANGLORYRetail,4.9,0.7559845559845559,-240.16000000000008,10038
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Prestige Svachh Nakshatra Duo Plus 5 L Induction Bottom Pressure Cooker  (Aluminium),4.3,1481.24,1649.2,MYTHANGLORYRetail,4.9,0.8981566820276498,-167.96000000000004,10039
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,Pigeon Elite Shine Triply 2 L Induction Bottom Pressure Cooker  (Stainless Steel),4.2,759.24,1820.2,MYTHANGLORYRetail,4.9,0.4171189979123173,-1060.96,10040
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,NIRLON Classic 3 L Pressure Cooker with Induction Base Black inner Deep Lid 3 L Induction Bottom Pressure Cooker  (Hard Anodized),3.8,683.24,2583.2400000000002,NIRLON - MUMBAI,3.8,0.26448955575169164,-1900.0000000000002,10041
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,APEX ARTS W-H-0003-w-yellowflowersandgreenleaves Foil Holder,4.1,341.24,683.24,APEXARTS,4.1,0.4994438264738599,-342.0,10042
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,vitzie Foldable Stainless Steel Vegetable Fruit Steamer Punching Food Drain Bowl Basket Multi-functional Kitchen Tools Retractable Collapsible Strainer  (Steel Pack of 1),4.3,227.24,455.24,Vitzie,3.7,0.4991652754590985,-228.0,10043
